key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_010,你有什麼事？<hex:02100103>如果想要參加女兒節特別公演<hex:02100103>或是有什麼問題的話，請儘管和我說！
1,TEXT_FESPDY2026FATEDISGUISE_00951_Q1_000_000,要做什麼？
2,TEXT_FESPDY2026FATEDISGUISE_00951_A1_000_001,參加公演
3,TEXT_FESPDY2026FATEDISGUISE_00951_A1_000_002,聽取公演的說明
4,TEXT_FESPDY2026FATEDISGUISE_00951_A1_000_003,取消
5,TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_020,只有在戰鬥菁英或魔法導師職業下，<hex:02100103>才能參加危命任務「特別露天公演」。
6,TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_021,我知道了！<hex:02100103>那麼請你告訴我，<hex:02100103>主要想為誰聲援？
7,TEXT_FESPDY2026FATEDISGUISE_00951_Q2_000_000,主要想聲援誰？
8,TEXT_FESPDY2026FATEDISGUISE_00951_A2_000_001,鳴海
9,TEXT_FESPDY2026FATEDISGUISE_00951_A2_000_002,烏拉拉
10,TEXT_FESPDY2026FATEDISGUISE_00951_A2_000_003,馬夏·瑪卡拉卡
11,TEXT_FESPDY2026FATEDISGUISE_00951_A2_000_004,皮科特
12,TEXT_FESPDY2026FATEDISGUISE_00951_A2_100_004,你推薦的那位！
13,TEXT_FESPDY2026FATEDISGUISE_00951_A2_000_005,返回
14,TEXT_FESPDY2026FATEDISGUISE_00951_CONFIRM_000_001,鳴海是嗎？
15,TEXT_FESPDY2026FATEDISGUISE_00951_CONFIRM_000_002,烏拉拉是嗎？
16,TEXT_FESPDY2026FATEDISGUISE_00951_CONFIRM_000_003,馬夏·瑪卡拉卡是嗎？
17,TEXT_FESPDY2026FATEDISGUISE_00951_CONFIRM_000_004,皮科特是嗎？
18,TEXT_FESPDY2026FATEDISGUISE_00951_CONFIRM_100_004,確定要隨機選擇聲援的歌手嗎？
19,TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_022,我明白了！<hex:02100103>那麼我就把這件服裝與魔導光棒交給你了。<hex:02100103>請你務必全力聲援吧！
20,TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_100_022,在公演觀眾狀態下部分任務將會無法進行。<hex:02100103>如要進行這些任務請先解除公演觀眾狀態。
21,TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_023,想要解除公演觀眾狀態時，<hex:02100103>可以使用專用技能「離場」來恢復原狀態。
22,TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_024,如果不小心解除了公演觀眾狀態的話，<hex:02100103>可以再次和管家之王的侍女對話。
23,TEXT_FESPDY2026FATEDISGUISE_00951_Q3_000_000,想了解什麼？
24,TEXT_FESPDY2026FATEDISGUISE_00951_A3_000_001,<hex:024804F2022403>關於如何進行「聲援」<hex:0248020103>
25,TEXT_FESPDY2026FATEDISGUISE_00951_A3_000_002,關於報酬「<hex:02280BFF05>Item<hex:F2C3A20103>」
26,TEXT_FESPDY2026FATEDISGUISE_00951_A3_000_003,關於這次的公演
27,TEXT_FESPDY2026FATEDISGUISE_00951_A3_000_004,返回
28,TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_030,公演中，小黃鶯和管家王子會在舞台上進行歌舞表演。<hex:02100103>可以在找我說話並做好準備之後參加聲援。
29,TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_031,請配合正在唱歌的人的印象色，<hex:02100103>使用手中的魔導光棒進行聲援，<hex:02100103>這樣一定能使他們更加振奮精神吧。
30,TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_032,請你務必全力聲援他們！
31,TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_033,與管家之王的侍女對話並進入公演觀眾狀態後，<hex:02100103>可以使用專用技能「聲援小藍」、「聲援小黃」，<hex:02100103>「聲援小紅」與「聲援小紫」。
32,TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_034,想要完成危命任務「特別露天公演」，<hex:02100103>需要配合正在舞台上演唱的歌手的印象色，<hex:02100103>並選中該歌手，進行聲援。
33,TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_035,選擇最適合歌手們各自的聲援，<hex:02100103>來帶動演出的氣氛吧！
34,TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_040,炒熱公演的演出氣氛後，作為謝禮，<hex:02100103>可以得到<hex:02280BFF05>Item<hex:F2C3A20103>。
35,TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_041,收集到的<hex:02280BFF05>Item<hex:F2C3A20103>，<hex:02100103>可以用來和管家之王的傭人交換禮品。<hex:02100103>請務必多多地為公演獻上聲援吧！
36,TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_042,<hex:02280BFF05>Item<hex:F2C3A20103>可以通過參加烏爾達哈現世迴廊發生的<hex:02100103>危命任務「特別露天公演」獲得貢獻度獲得。
37,TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_050,那麼，我就再說明一次吧。<hex:02100103>特別露天公演會每隔一段時間開演一次。
38,TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_051,在公演中和我打招呼的話，<hex:02100103>我會幫你做更換服裝之類參加公演的準備。<hex:02100103>
39,TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_052,到那時我會按照你的選擇給你對應歌手的印象色的服裝，<hex:02100103>如果你特別想要聲援某一位的話，<hex:02100103>就把她的名字告訴我吧。
40,TEXT_FESPDY2026FATEDISGUISE_00951_HANDMAID00476_000_053,請在台下使用他們各自印象色的魔導光棒對他們進行聲援，<hex:02100103>這樣他們也會更加拿出幹勁吧。<hex:02100103>請你務必多多聲援他們！
41,TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_054,活動期間，在烏爾達哈現世迴廊<hex:02100103>將發生危命任務「特別露天公演」。
42,TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_055,要想參加該危命任務，<hex:02100103>需要與翠玉大街的管家之王的侍女對話，<hex:02100103>並進入公演觀眾狀態。
43,TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_056,參加該危命任務時，請使用專用技能<hex:02100103>「聲援小藍」「聲援小黃」「聲援小紅」「聲援小紫」，<hex:02100103>來帶動演出氣氛吧！ 
44,TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_057,想要解除公演觀眾狀態時，<hex:02100103>可以使用專用技能「離場」來恢復原狀態。
45,TEXT_FESPDY2026FATEDISGUISE_00951_SYSTEM_000_058,如果不小心解除了公演觀眾狀態的話，<hex:02100103>可以再次和管家之王的侍女對話。
