key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGMI101_05364_SEQ_00,後房的謝爾有話要對冒險者說。
1,TEXT_KINGMI101_05364_SEQ_01,前情提要：<hex:02100103>冒險者一行人遇到了一位相貌酷似永久人斯菲因的少女。這位少女的靈魂和身體都是與生俱來的，她毫無疑問是舊亞歷山德裡亞國王——斯菲因本人。歷經400年的沉睡，醒來的斯菲因陷入了迷茫，於是冒險者便帶她到街上參觀。然而就在此時，一名自稱是卡琉克斯的永久人突然出現了。他的目的是奪取冒險者身上那把掌控聯結世界之力的「鑰匙」。在永護塔底打倒卡琉克斯放出的敵人後，冒險者被捲入了一場更加嚴重的事件——城鎮中的機器接連失控，開始無差別地攻擊居民。在眾人的努力下，機器失控事件雖然暫時得到了平息，但亞歷山德裡亞居民的內心已經被卡琉克斯種下了恐慌的種子。<hex:02100103>　　　　　　　　　　　　*　*　*<hex:02100103>和謝爾等人共享了現狀。和九號解決方案霓虹酒杯附近的吉奧德談談。
2,TEXT_KINGMI101_05364_SEQ_02,準備和吉奧德一起巡視消遣地區。和霓虹酒杯附近的吉奧德談談，進入同行狀態。
3,TEXT_KINGMI101_05364_SEQ_03,帶著吉奧德開始了巡視。帶著吉奧德和九號解決方案真唯大道的市民們談談，了解詳情。<hex:02100103><hex:02100103>※同行狀態被解除時，再次與霓虹酒杯附近的吉奧德對話便可進入同行狀態。
4,TEXT_KINGMI101_05364_SEQ_04,和市民們進行了交談。為了收集失控事件受害者的資訊，帶著吉奧德繼續在消遣地區收集情報。
5,TEXT_KINGMI101_05364_SEQ_05,從市民那裡打聽到了情報。帶著吉奧德和消遣地區的可露兒等人共享情報。
6,TEXT_KINGMI101_05364_SEQ_06,居住棟的居民被機器兵襲擊，伊薩朵拉等人也被捲入了其中。和9-14號居住棟的瓦亞凱談談。
7,TEXT_KINGMI101_05364_SEQ_07,一波未平一波又起，目睹同伴為保護居民而倒下後，瓦亞凱難以抑制心中的恐懼。
8,TEXT_KINGMI101_05364_SEQ_08,
9,TEXT_KINGMI101_05364_SEQ_09,
10,TEXT_KINGMI101_05364_SEQ_10,
11,TEXT_KINGMI101_05364_SEQ_11,
12,TEXT_KINGMI101_05364_SEQ_12,
13,TEXT_KINGMI101_05364_SEQ_13,
14,TEXT_KINGMI101_05364_SEQ_14,
15,TEXT_KINGMI101_05364_SEQ_15,
16,TEXT_KINGMI101_05364_SEQ_16,
17,TEXT_KINGMI101_05364_SEQ_17,
18,TEXT_KINGMI101_05364_SEQ_18,
19,TEXT_KINGMI101_05364_SEQ_19,
20,TEXT_KINGMI101_05364_SEQ_20,
21,TEXT_KINGMI101_05364_SEQ_21,
22,TEXT_KINGMI101_05364_SEQ_22,
23,TEXT_KINGMI101_05364_SEQ_23,
24,TEXT_KINGMI101_05364_TODO_00,和霓虹酒杯附近的吉奧德對話
25,TEXT_KINGMI101_05364_TODO_01,和吉奧德對話進入同行狀態
26,TEXT_KINGMI101_05364_TODO_02,帶著吉奧德收集情報
27,TEXT_KINGMI101_05364_TODO_03,帶著吉奧德再次收集情報
28,TEXT_KINGMI101_05364_TODO_04,和可露兒對話
29,TEXT_KINGMI101_05364_TODO_05,和瓦亞凱對話
30,TEXT_KINGMI101_05364_TODO_06,
31,TEXT_KINGMI101_05364_TODO_07,
32,TEXT_KINGMI101_05364_TODO_08,
33,TEXT_KINGMI101_05364_TODO_09,
34,TEXT_KINGMI101_05364_TODO_10,
35,TEXT_KINGMI101_05364_TODO_11,
36,TEXT_KINGMI101_05364_TODO_12,
37,TEXT_KINGMI101_05364_TODO_13,
38,TEXT_KINGMI101_05364_TODO_14,
39,TEXT_KINGMI101_05364_TODO_15,
40,TEXT_KINGMI101_05364_TODO_16,
41,TEXT_KINGMI101_05364_TODO_17,
42,TEXT_KINGMI101_05364_TODO_18,
43,TEXT_KINGMI101_05364_TODO_19,
44,TEXT_KINGMI101_05364_TODO_20,
45,TEXT_KINGMI101_05364_TODO_21,
46,TEXT_KINGMI101_05364_TODO_22,
47,TEXT_KINGMI101_05364_TODO_23,
48,TEXT_KINGMI101_05364_SHALE_000_001,<hex:022903EB0203>，你有空嗎？<hex:02100103>吉奧德說他想梳理一下亞歷山德裡亞近日發生的問題。
49,TEXT_KINGMI101_05364_SHALE_100_001,如果只是我們忘斷軍內部討論，<hex:02100103>結果很可能會缺乏準確性……<hex:02100103>方便的話，能麻煩你也參加一下嗎？
50,TEXT_KINGMI101_05364_GEODE_100_002,抱歉佔用大家時間，<hex:02100103>我想重新梳理一下這個國家所面臨的威脅。
51,TEXT_KINGMI101_05364_KRILE_110_002,沒關係，我們正好也有這個需求。<hex:02100103>畢竟從永久人斯菲因的葬禮開始，這裡就發生了好多事……
52,TEXT_KINGMI101_05364_SHALE_000_002,那我們就開始吧。<hex:02100103>首先是前幾天在各處發生的雷轉質機器失控事件。
53,TEXT_KINGMI101_05364_SHALE_000_003,在這起事件中，<hex:02100103>亞歷山德裡亞全境的機器兵突然開始襲擊居民，<hex:02100103>氣墊貨船等載具也頻頻失控。
54,TEXT_KINGMI101_05364_SHALE_100_003,雖然失控現象很快就自行停止了，<hex:02100103>但傷亡還是相當慘重……
55,TEXT_KINGMI101_05364_WUKLAMAT_110_003,後來失控現象就再沒出現過了吧……？
56,TEXT_KINGMI101_05364_SHALE_120_003,是的，截至目前，<hex:02100103>我們還沒有發現新的受害者。
57,TEXT_KINGMI101_05364_GULOOLJA_000_004,事件發生時，我曾嘗試用武王的許可權阻止機器兵，<hex:02100103>但卻沒有任何作用。
58,TEXT_KINGMI101_05364_GULOOLJA_000_005,拿回控制權後，我禁用了機器兵的持械許可權。<hex:02100103>但我也不知道我的許可權能生效多久……
59,TEXT_KINGMI101_05364_GEODE_000_006,武王許可權幾乎是最高級的許可權。<hex:02100103>能讓古魯加的命令失效的，<hex:02100103>恐怕也就只有事件的幕後黑手了。
60,TEXT_KINGMI101_05364_ORIGINALSPHENE_100_006,卡琉克斯……<hex:02100103>他和我一樣，出生在雷光大戰的時代。
61,TEXT_KINGMI101_05364_ORIGINALSPHENE_110_006,他一直在開發雷轉質的應用技術，<hex:02100103>保全院就是他為了加深研究而建立的。
62,TEXT_KINGMI101_05364_ORIGINALSPHENE_120_006,當時的他身患頑疾，生命即將走到盡頭……<hex:02100103>他一定是將自己變成了永久人，才能一直存續至今。
63,TEXT_KINGMI101_05364_GEODE_130_006,根據調查，保全院早期的研究內容都很正常。<hex:02100103>比如如何治療雷屬性堆積導致的麻痺症狀，<hex:02100103>以及開發永護塔基礎系統等等。
64,TEXT_KINGMI101_05364_GEODE_140_006,曾以普惠大眾為主要目標的保全院，<hex:02100103>為什麼會在如今無情地傷害市民……？
65,TEXT_KINGMI101_05364_WUKLAMAT_000_007,
66,TEXT_KINGMI101_05364_SHALE_000_008,
67,TEXT_KINGMI101_05364_KRILE_000_009,
