key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGLA206_04980_SEQ_00,珠串萬貨街的帕梅卡正等待著下一個委託。
1,TEXT_KINGLA206_04980_SEQ_01,受帕梅卡委託幫忙製作裝幀所需的部件。製作6個<hex:02280DFF07>ItemMP<hex:F2AB760103>，然後交給珠串萬貨街的帕梅卡。<hex:02100103><hex:02100103>※收藏價值達到260時才可交納，若交納時收藏價值達到530的話，可以獲得更多報酬。
2,TEXT_KINGLA206_04980_SEQ_02,將<hex:02280DFF07>ItemMP<hex:F2AB760103>交給了帕梅卡。澤莫韋尼似乎在思考關於自己部族的故事。在下個委託到來前，和帕梅卡一起等待吧。
3,TEXT_KINGLA206_04980_SEQ_03,
4,TEXT_KINGLA206_04980_SEQ_04,
5,TEXT_KINGLA206_04980_SEQ_05,
6,TEXT_KINGLA206_04980_SEQ_06,
7,TEXT_KINGLA206_04980_SEQ_07,
8,TEXT_KINGLA206_04980_SEQ_08,
9,TEXT_KINGLA206_04980_SEQ_09,
10,TEXT_KINGLA206_04980_SEQ_10,
11,TEXT_KINGLA206_04980_SEQ_11,
12,TEXT_KINGLA206_04980_SEQ_12,
13,TEXT_KINGLA206_04980_SEQ_13,
14,TEXT_KINGLA206_04980_SEQ_14,
15,TEXT_KINGLA206_04980_SEQ_15,
16,TEXT_KINGLA206_04980_SEQ_16,
17,TEXT_KINGLA206_04980_SEQ_17,
18,TEXT_KINGLA206_04980_SEQ_18,
19,TEXT_KINGLA206_04980_SEQ_19,
20,TEXT_KINGLA206_04980_SEQ_20,
21,TEXT_KINGLA206_04980_SEQ_21,
22,TEXT_KINGLA206_04980_SEQ_22,
23,TEXT_KINGLA206_04980_SEQ_23,
24,TEXT_KINGLA206_04980_TODO_00,將<hex:02280DFF07>ItemMP<hex:F2AB760103>交給帕梅卡
25,TEXT_KINGLA206_04980_TODO_01,
26,TEXT_KINGLA206_04980_TODO_02,
27,TEXT_KINGLA206_04980_TODO_03,
28,TEXT_KINGLA206_04980_TODO_04,
29,TEXT_KINGLA206_04980_TODO_05,
30,TEXT_KINGLA206_04980_TODO_06,
31,TEXT_KINGLA206_04980_TODO_07,
32,TEXT_KINGLA206_04980_TODO_08,
33,TEXT_KINGLA206_04980_TODO_09,
34,TEXT_KINGLA206_04980_TODO_10,
35,TEXT_KINGLA206_04980_TODO_11,
36,TEXT_KINGLA206_04980_TODO_12,
37,TEXT_KINGLA206_04980_TODO_13,
38,TEXT_KINGLA206_04980_TODO_14,
39,TEXT_KINGLA206_04980_TODO_15,
40,TEXT_KINGLA206_04980_TODO_16,
41,TEXT_KINGLA206_04980_TODO_17,
42,TEXT_KINGLA206_04980_TODO_18,
43,TEXT_KINGLA206_04980_TODO_19,
44,TEXT_KINGLA206_04980_TODO_20,
45,TEXT_KINGLA206_04980_TODO_21,
46,TEXT_KINGLA206_04980_TODO_22,
47,TEXT_KINGLA206_04980_TODO_23,
48,TEXT_KINGLA206_04980_SYSTEM_000_000,若要領取或繼續推進本任務，<hex:02100103>需完成「金曦之遺輝主線任務」中的「前路皆光明」。
49,TEXT_KINGLA206_04980_PAMEKA_000_001,<hex:022903EB0203>！我正等你呢。<hex:02100103>之前在沃拉的迴響我們弄明白不少事。
50,TEXT_KINGLA206_04980_PAMEKA_100_001,我的曾祖父、尤卡巨人族的人們，還有古魯加加大人……<hex:02100103>擁有不同文化的人為了傳遞思念都做了什麼。
51,TEXT_KINGLA206_04980_PAMEKA_000_002,我們現在要做的，<hex:02100103>就是更好地完成澤莫韋尼的委託！
52,TEXT_KINGLA206_04980_ZEMOWENI_000_003,哎呀，你們兩個好像很開心？
53,TEXT_KINGLA206_04980_PAMEKA_000_004,澤莫韋尼，歡迎！
54,TEXT_KINGLA206_04980_PAMEKA_000_005,你上次問了我之後，我就去調查了我們一族的事，<hex:02100103>了解了我曾祖父的故事並把這個故事做成了書。<hex:02100103>畢竟是因為你我才有契機了解這些事，所以我想讓你也讀一讀。
55,TEXT_KINGLA206_04980_ZEMOWENI_000_006,我很榮幸！<hex:02100103>我也多少認識一些文字了，<hex:02100103>那就謝謝你借書給我啦！
56,TEXT_KINGLA206_04980_ZEMOWENI_000_007,除了認字，差不多也該學習一下書寫了……<hex:02100103>不過現在這些工作還是得委託工房！
57,TEXT_KINGLA206_04980_ZEMOWENI_000_008,說來，我從輝鱗族的客人那聽了一個有趣的故事。<hex:02100103>這次我們就做關於那個故事的書吧。
58,TEXT_KINGLA206_04980_PAMEKA_000_009,好的，我們準備一下。
59,TEXT_KINGLA206_04980_PAMEKA_000_010,製作輝鱗族的故事書，用亞克特爾樹海採集的素材正合適。<hex:02100103><hex:022903EB0203>，麻煩你準備<hex:02280DFF07>ItemMP<hex:F2AB760103>！
60,TEXT_KINGLA206_04980_SYSTEM_000_011,（★未使用／削除予定★）
61,TEXT_KINGLA206_04980_ZEMOWENI_000_015,在你們準備期間，我正好讀一讀帕梅卡送我的書，<hex:02100103>所以你們也不用著急！<hex:02100103>啊，好期待啊！
62,TEXT_KINGLA206_04980_PAMEKA_000_100,請你準備適合輝鱗族故事書的<hex:02280DFF07>ItemMP<hex:F2AB760103>！
63,TEXT_KINGLA206_04980_PAMEKA_000_101,嗯……一如既往地好，我彷彿已經想像出裝幀完成的感覺了。<hex:02100103>輝鱗族的故事又是什麼樣的呢……<hex:02100103>越來越期待了！
64,TEXT_KINGLA206_04980_PAMEKA_000_102,這是……對亞克特爾樹海出產的織物和木材<hex:02100103>進行更進一步的精細加工……<hex:02100103>看來這次又能做一本好書了！
65,TEXT_KINGLA206_04980_ZEMOWENI_000_103,好了，這次我要講的故事是從朵普羅族客人那聽來的。
66,TEXT_KINGLA206_04980_ZEMOWENI_000_104,朵普羅族是一個擅長馴獸的部族，<hex:02100103>由他們馴養的野獸，並不僅用於戰鬥。<hex:02100103>這個故事便是朵普羅族傳承多年的古老故事……
67,TEXT_KINGLA206_04980_ZEMOWENI_000_105,某地，有一個朵普羅族的青年。<hex:02100103>在他的部族中，所有人都遵循祖訓，<hex:02100103>以「前往陽光燦爛的大地」為目標尋找著、戰鬥著。
68,TEXT_KINGLA206_04980_ZEMOWENI_000_106,然而，那位朵普羅族青年身體並不強壯。<hex:02100103>他不能上戰場，只能負責用犀蜴拉貨車的運送工作。
69,TEXT_KINGLA206_04980_ZEMOWENI_000_107,於是他就想，如果能夠馴服飛獸，<hex:02100103>也許就可以越過高聳的樹冠，朝拜太陽。
70,TEXT_KINGLA206_04980_ZEMOWENI_000_108,他踏遍森林找到了飛獸，<hex:02100103>日復一日地練習著，期望有一天能馴服它。
71,TEXT_KINGLA206_04980_ZEMOWENI_000_109,可惜青年沒什麼力氣，即使是操縱小型野獸都十分艱難。<hex:02100103>他的同伴反覆目睹青年被飛獸甩下去，<hex:02100103>也開始嘲笑他自不量力。
