key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_FESSUX001_05182_SEQ_00,※本任務是特定期間內的任務。<hex:02100103><hex:02100103>艦尾樓的紅蓮節執行委員瑪雅爾·莫雅爾想要告訴冒險者紅蓮節已經開始的消息。
1,TEXT_FESSUX001_05182_SEQ_01,※本任務只有在季節活動開放期間才能接受和進行。<hex:02100103>　季節活動結束後無法進行，敬請注意。<hex:02100103>　詳情請參見官方網站。<hex:02100103><hex:02100103>從瑪雅爾·莫雅爾處得知太陽海岸正在舉辦紅蓮節。和東拉諾西亞太陽海岸的紅蓮節執行委員長荷爾瑪伽談談，了解詳細情況。
2,TEXT_FESSUX001_05182_SEQ_02,在和荷爾瑪伽交談的過程中聽到了尖叫聲。似乎是紅蓮節的會場出現了魔物。尋找尖叫的人，詢問詳情。
3,TEXT_FESSUX001_05182_SEQ_03,據害怕的觀光客說，舉動怪異的魔物向東逃走了。去東邊尋找魔物的線索。
4,TEXT_FESSUX001_05182_SEQ_04,享受盛夏的觀光客好像和綠色的魔物跳過一段時間的舞。調查遺落在現場的魔物的掉落物。
5,TEXT_FESSUX001_05182_SEQ_05,魔物的掉落物是針。據趕到現場的博德富安兩人分析，鬧事的魔物可能是仙人刺。原來是梅梅佳飼養的仙人刺逃走了。尋找失控的仙人刺。
6,TEXT_FESSUX001_05182_SEQ_06,發現了失控的仙人刺，成功用團扇讓它冷靜了下來。但逃走的仙人刺還有六隻。博德富安將團扇分給眾人，決定分頭用團扇讓仙人刺冷靜下來。繼續幫忙解決仙人刺逃跑事件。
7,TEXT_FESSUX001_05182_SEQ_07,
8,TEXT_FESSUX001_05182_SEQ_08,
9,TEXT_FESSUX001_05182_SEQ_09,
10,TEXT_FESSUX001_05182_SEQ_10,
11,TEXT_FESSUX001_05182_SEQ_11,
12,TEXT_FESSUX001_05182_SEQ_12,
13,TEXT_FESSUX001_05182_SEQ_13,
14,TEXT_FESSUX001_05182_SEQ_14,
15,TEXT_FESSUX001_05182_SEQ_15,
16,TEXT_FESSUX001_05182_SEQ_16,
17,TEXT_FESSUX001_05182_SEQ_17,
18,TEXT_FESSUX001_05182_SEQ_18,
19,TEXT_FESSUX001_05182_SEQ_19,
20,TEXT_FESSUX001_05182_SEQ_20,
21,TEXT_FESSUX001_05182_SEQ_21,
22,TEXT_FESSUX001_05182_SEQ_22,
23,TEXT_FESSUX001_05182_SEQ_23,
24,TEXT_FESSUX001_05182_TODO_00,和太陽海岸的紅蓮節執行委員長荷爾瑪伽對話
25,TEXT_FESSUX001_05182_TODO_01,尋找尖叫的人
26,TEXT_FESSUX001_05182_TODO_02,尋找魔物的線索
27,TEXT_FESSUX001_05182_TODO_03,調查<hex:02280CFF05>EObj<hex:F61EBB920103>
28,TEXT_FESSUX001_05182_TODO_04,尋找失控的仙人刺
29,TEXT_FESSUX001_05182_TODO_05,
30,TEXT_FESSUX001_05182_TODO_06,
31,TEXT_FESSUX001_05182_TODO_07,
32,TEXT_FESSUX001_05182_TODO_08,
33,TEXT_FESSUX001_05182_TODO_09,
34,TEXT_FESSUX001_05182_TODO_10,
35,TEXT_FESSUX001_05182_TODO_11,
36,TEXT_FESSUX001_05182_TODO_12,
37,TEXT_FESSUX001_05182_TODO_13,
38,TEXT_FESSUX001_05182_TODO_14,
39,TEXT_FESSUX001_05182_TODO_15,
40,TEXT_FESSUX001_05182_TODO_16,
41,TEXT_FESSUX001_05182_TODO_17,
42,TEXT_FESSUX001_05182_TODO_18,
43,TEXT_FESSUX001_05182_TODO_19,
44,TEXT_FESSUX001_05182_TODO_20,
45,TEXT_FESSUX001_05182_TODO_21,
46,TEXT_FESSUX001_05182_TODO_22,
47,TEXT_FESSUX001_05182_TODO_23,
48,TEXT_FESSUX001_05182_MAYARUMOYARU_000_000,哎呀哎呀，這不是之前幫助過我們的冒險者嘛！<hex:02100103>怎麼樣，有沒有覺得很熱？一定覺得很熱吧！<hex:02100103>那是因為舉辦紅蓮節的季節到來了！
49,TEXT_FESSUX001_05182_MAYARUMOYARU_000_001,哦！這位冒險者！你看起來很喜歡過節啊！<hex:02100103>怎麼樣，有沒有覺得很熱？一定覺得很熱吧！<hex:02100103>那是因為舉辦紅蓮節的季節到來了！
50,TEXT_FESSUX001_05182_MAYARUMOYARU_000_002,最近紅蓮節已經變成了冒險者公會的宣傳活動。<hex:02100103>這次我們也要辦得熱熱鬧鬧，<hex:02100103>讓來場賓客都見識到冒險者的英姿！
51,TEXT_FESSUX001_05182_MAYARUMOYARU_000_003,本次的熱點還是大家都能挑戰的永夏魔城！<hex:02100103>這次和以往一樣廣受好評，挑戰者絡繹不絕，<hex:02100103>會場太陽海岸聚集了許多賓客！
52,TEXT_FESSUX001_05182_MAYARUMOYARU_000_004,因此我們十分歡迎冒險者幫忙！<hex:02100103>如果你有興趣的話，<hex:02100103>就跟太陽海岸的紅蓮節執行委員長荷爾瑪伽打聲招呼吧！
53,TEXT_FESSUX001_05182_MAYARUMOYARU_000_005,熱烈歡迎各位冒險者幫忙！<hex:02100103>紅蓮節執行委員長荷爾瑪伽就在太陽海岸，<hex:02100103>請你去跟他打聲招呼吧！
54,TEXT_FESSUX001_05182_HAERMAGA_000_010,哦——這不是<hex:022903EB0203>嗎！<hex:02100103>你是從瑪雅爾·莫雅爾那聽到紅蓮節的消息，過來幫忙的？
55,TEXT_FESSUX001_05182_HAERMAGA_000_011,歡迎你來太陽海岸參加紅蓮節！<hex:02100103>你看起來不像普通市民，更像個冒險者……<hex:02100103>是從瑪雅爾·莫雅爾那聽到紅蓮節的消息，過來幫忙的？歡迎歡迎！
56,TEXT_FESSUX001_05182_HAERMAGA_000_012,這次我也會和執行委員們一起，<hex:02100103>努力讓所有來賓都能在節日中盡興！<hex:02100103>我先來簡單介紹一下活動內容吧。
57,TEXT_FESSUX001_05182_HAERMAGA_000_013,可能你已經注意到了……<hex:02100103>回歸的永夏魔城仍有炸彈路線，<hex:02100103>讓參與者們慘叫連連。
58,TEXT_FESSUX001_05182_HAERMAGA_000_014,當大家不堪暑熱的時候，我們的冰品就該出場啦！<hex:02100103>可愛的北極熊也來助陣了！
59,TEXT_FESSUX001_05182_HAERMAGA_000_015,另外，這次活動還融入了東方文化的元素。<hex:02100103>聽說那裡的人每逢節慶，<hex:02100103>就會使用一種叫「團扇」的道具來驅除魔障。
60,TEXT_FESSUX001_05182_HAERMAGA_000_016,於是我們邀請了鯰魚精族的工匠製作團扇，<hex:02100103>據說他們對舉辦祭典有獨到的講究和想法。<hex:02100103>他們為紅蓮節制作了符合節日氛圍的、又紅又大的團扇！
61,TEXT_FESSUX001_05182_HAERMAGA_000_017,於是我們邀請了來自東方的工匠製作團扇，<hex:02100103>據說他們對舉辦祭典有獨到的講究和想法。<hex:02100103>他們為紅蓮節制作了符合節日氛圍的、又紅又大的團扇！
