key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGMJ101_05426_SEQ_00,實踐公園的阿爾菲諾有話想和冒險者說。
1,TEXT_KINGMJ101_05426_SEQ_01,前情提要：<hex:02100103>機器兵多次失控，圍繞黑色調魂器產生的摩擦使得人們的不安與混亂不斷膨脹。保全院的創始人卡琉克斯暗中使詐，趁亂殺害了吉奧德，死亡的恐懼在亞歷山德裡亞中蔓延。為了打破僵局，冒險者等人四處奔波、主動踏入陷阱，攻入了保存著卡琉克斯記憶的中央終端。幾番激鬥過後，冒險者一行人奪得了勝利，成功擊敗了卡琉克斯。自此，亞歷山德裡亞長久的混亂終於平息，斯菲因在人民的推舉下成為了新的理王。<hex:02100103>　　　　　　　　　　　　*　*　*<hex:02100103>和阿爾菲諾等人進行了交談，決定去給即將啟程的夥伴送行。和九號解決方案後房的謝爾談談。
2,TEXT_KINGMJ101_05426_SEQ_02,和謝爾進行了交談。和圖萊尤拉滿潮港的埃倫維爾談談。
3,TEXT_KINGMJ101_05426_SEQ_03,和埃倫維爾進行了交談。在滿潮港的<hex:02280CFF05>EObj<hex:F61EBF110103>等待阿爾菲諾和阿莉塞。
4,TEXT_KINGMJ101_05426_SEQ_04,順利送阿爾菲諾、阿莉塞和埃倫維爾踏上旅程。和滿潮港的可露兒談談。
5,TEXT_KINGMJ101_05426_SEQ_05,和可露兒進行了交談。和留在圖拉爾大陸的夥伴們談談今後的計劃。
6,TEXT_KINGMJ101_05426_SEQ_06,
7,TEXT_KINGMJ101_05426_SEQ_07,
8,TEXT_KINGMJ101_05426_SEQ_08,
9,TEXT_KINGMJ101_05426_SEQ_09,
10,TEXT_KINGMJ101_05426_SEQ_10,
11,TEXT_KINGMJ101_05426_SEQ_11,
12,TEXT_KINGMJ101_05426_SEQ_12,
13,TEXT_KINGMJ101_05426_SEQ_13,
14,TEXT_KINGMJ101_05426_SEQ_14,
15,TEXT_KINGMJ101_05426_SEQ_15,
16,TEXT_KINGMJ101_05426_SEQ_16,
17,TEXT_KINGMJ101_05426_SEQ_17,
18,TEXT_KINGMJ101_05426_SEQ_18,
19,TEXT_KINGMJ101_05426_SEQ_19,
20,TEXT_KINGMJ101_05426_SEQ_20,
21,TEXT_KINGMJ101_05426_SEQ_21,
22,TEXT_KINGMJ101_05426_SEQ_22,
23,TEXT_KINGMJ101_05426_SEQ_23,
24,TEXT_KINGMJ101_05426_TODO_00,和後房的謝爾對話
25,TEXT_KINGMJ101_05426_TODO_01,和滿潮港的埃倫維爾對話
26,TEXT_KINGMJ101_05426_TODO_02,在<hex:02280CFF05>EObj<hex:F61EBF110103>等待
27,TEXT_KINGMJ101_05426_TODO_03,和可露兒對話
28,TEXT_KINGMJ101_05426_TODO_04,
29,TEXT_KINGMJ101_05426_TODO_05,
30,TEXT_KINGMJ101_05426_TODO_06,
31,TEXT_KINGMJ101_05426_TODO_07,
32,TEXT_KINGMJ101_05426_TODO_08,
33,TEXT_KINGMJ101_05426_TODO_09,
34,TEXT_KINGMJ101_05426_TODO_10,
35,TEXT_KINGMJ101_05426_TODO_11,
36,TEXT_KINGMJ101_05426_TODO_12,
37,TEXT_KINGMJ101_05426_TODO_13,
38,TEXT_KINGMJ101_05426_TODO_14,
39,TEXT_KINGMJ101_05426_TODO_15,
40,TEXT_KINGMJ101_05426_TODO_16,
41,TEXT_KINGMJ101_05426_TODO_17,
42,TEXT_KINGMJ101_05426_TODO_18,
43,TEXT_KINGMJ101_05426_TODO_19,
44,TEXT_KINGMJ101_05426_TODO_20,
45,TEXT_KINGMJ101_05426_TODO_21,
46,TEXT_KINGMJ101_05426_TODO_22,
47,TEXT_KINGMJ101_05426_TODO_23,
48,TEXT_KINGMJ101_05426_YSHTOLA_000_001,聽說謝爾接下了指揮忘斷軍的重任。<hex:02100103>她本就能幹，又延續了喀赫奇瓦和吉奧德的信念，<hex:02100103>忘斷軍今後一定能發展得更好。
49,TEXT_KINGMJ101_05426_KRILE_000_002,阿爾菲諾還是那麼當機立斷。<hex:02100103>我本來以為他還要再考慮考慮，<hex:02100103>沒想到今天當場就定了……
50,TEXT_KINGMJ101_05426_KRILE_000_003,而且阿莉塞居然還真同意了。<hex:02100103>不知道是習慣了，還是懶得和阿爾菲諾辯。
51,TEXT_KINGMJ101_05426_GRAHATIA_000_004,之前忙得骨頭都要散架了，<hex:02100103>可真閒下來休息的時候，我又有點坐不住。<hex:02100103>大家都有一段時間沒來後房了，還是聚在一起的感覺好。
52,TEXT_KINGMJ101_05426_ORIGINALSPHENE_000_005,聽你們說還要再待一陣子的時候，我真的鬆了一口氣。<hex:02100103>如果大家突然都走了，我肯定會覺得心裡空落落的……
53,TEXT_KINGMJ101_05426_SHALE_000_011,<hex:022903EB0203>，你怎麼來了？<hex:02100103>其他人也在，是有什麼事嗎？
54,TEXT_KINGMJ101_05426_SHALE_000_012,要給埃倫維爾他們送行啊……
55,TEXT_KINGMJ101_05426_SHALE_000_013,明白了，之前受了他們那麼多照顧，<hex:02100103>我會代表忘斷軍和你們一起去。
56,TEXT_KINGMJ101_05426_YSHTOLA_000_014,嗯？居然答應得這麼爽快。<hex:02100103>政府不是拜託你重新調查研究所嗎？<hex:02100103>我還以為你會很忙。
57,TEXT_KINGMJ101_05426_SHALE_000_015,雖然調查倉庫棟10-29確實很忙，<hex:02100103>但也沒忙到連給同伴送行的時間都沒有。
58,TEXT_KINGMJ101_05426_SHALE_000_016,而且找到的大部分資料都是加密狀態，<hex:02100103>於是我寫了個程式，設備的所有性能都拿去跑解密了。<hex:02100103>所以我現在在某種意義上也算是半個閒人。
59,TEXT_KINGMJ101_05426_YSHTOLA_000_017,原來是這樣。<hex:02100103>那我們的調查也得等解密完了再說？
60,TEXT_KINGMJ101_05426_SHALE_000_018,嗯，資料非常多，應該得花不少時間。<hex:02100103>肯定是在送行之後才能結束。
61,TEXT_KINGMJ101_05426_ORIGINALSPHENE_000_019,那我們現在就去圖萊尤拉吧？<hex:02100103>不知道烏克·拉瑪特會在哪裡等我們。
62,TEXT_KINGMJ101_05426_GRAHATIA_000_020,埃倫維爾是打算聯繫完你就上船？<hex:02100103>那我們可以先去滿潮港看看。
63,TEXT_KINGMJ101_05426_YSHTOLA_000_031,聽阿爾菲諾的語氣，<hex:02100103>阿莉塞收拾行李應該花不了多少時間。<hex:02100103>經歷了這麼多，她也總算是習慣了旅行。
64,TEXT_KINGMJ101_05426_KRILE_000_032,回程的行船也是往舊薩雷安去的。<hex:02100103>我得向利姆萊茵祈禱，希望他們不會遇到來時那樣的風暴。
65,TEXT_KINGMJ101_05426_GRAHATIA_000_033,左邊是夾餅的香味，右邊還是夾餅的香味……<hex:02100103>好餓……我有點走不動路了……
