key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_FESANV2023LETTER_00829_LETTERTREE00829_000_001,歡迎來到留言樹的展示區，<hex:02100103>這裡是大家通過匿名信件向戰勝了第七靈災的「某個人」<hex:02100103>表達自己的感謝和激勵，並讓賓客們自由閱覽的活動。
1,TEXT_FESANV2023LETTER_00829_LETTERTREE00829_100_002,其中也有一些信件是寄給冒險者們的。<hex:02100103>現在，執行委員們正在為活動做準備，<hex:02100103>你要是感興趣的話，過一會兒再來看看吧。
2,TEXT_FESANV2023LETTER_00829_LETTERTREE00829_000_002,其中也有一些信件是寄給冒險者們的，<hex:02100103>如果你有想要自己看的信，就請告訴我吧。
3,TEXT_FESANV2023LETTER_00829_Q1_000_001,要讀哪封信？
4,TEXT_FESANV2023LETTER_00829_A1_000_001,某個料理服務員的來信
5,TEXT_FESANV2023LETTER_00829_A1_000_002,某個編舞師的來信
6,TEXT_FESANV2023LETTER_00829_A1_000_003,演技教材作者的來信
7,TEXT_FESANV2023LETTER_00829_A1_000_004,某個舞台劇美術家的來信
8,TEXT_FESANV2023LETTER_00829_A1_000_005,慶典執行委員的來信
9,TEXT_FESANV2023LETTER_00829_A1_000_006,某個建築師的來信
10,TEXT_FESANV2023LETTER_00829_A1_000_009,取消
11,TEXT_FESANV2023LETTER_00829_A2_000_001,某個無名工匠的來信
12,TEXT_FESANV2023LETTER_00829_A2_000_002,某個語言學者的來信
13,TEXT_FESANV2023LETTER_00829_A2_000_003,某個市民的來信
14,TEXT_FESANV2023LETTER_00829_A2_000_004,某個舞台劇指導的來信
15,TEXT_FESANV2023LETTER_00829_A2_000_005,某個公告專家的來信
16,TEXT_FESANV2023LETTER_00829_A2_000_006,某個接待員的來信
17,TEXT_FESANV2023LETTER_00829_A3_000_001,某個守門人的來信
18,TEXT_FESANV2023LETTER_00829_A3_000_002,某個舞台劇企劃人的來信
19,TEXT_FESANV2023LETTER_00829_A3_000_003,某個舞台劇作曲家的來信
20,TEXT_FESANV2023LETTER_00829_A3_000_004,某個舞台劇音響家的來信
21,TEXT_FESANV2023LETTER_00829_A3_000_005,某個無名冒險者的來信
22,TEXT_FESANV2023LETTER_00829_LETTER00829_000_010,(-某個料理服務員的來信-)最喜歡看到冒險者享受美食後不自覺嘴角微笑的臉龐了！<hex:02100103>在各地游攤時，聽到人們口耳相傳料理的美味，<hex:02100103>那種幸福、滿足的表情，絕對是支持我存在下去的意義——
23,TEXT_FESANV2023LETTER_00829_LETTER00829_000_011,(-某個料理服務員的來信-)對大多數人而言，只是在漫長旅途中偶然品嘗了我們的料理。<hex:02100103>為了這一刻「相遇」的不留遺憾，提供安心的食用環境，<hex:02100103>研製有趣的新菜品，保證大家的用餐體驗，是我每日努力的方向。
24,TEXT_FESANV2023LETTER_00829_LETTER00829_000_012,(-某個料理服務員的來信-)如果能夠再多一點時間，再了解你一點就好了，<hex:02100103>一定能做出更令你歡喜的料理！<hex:02100103>～某個料理服務員～
25,TEXT_FESANV2023LETTER_00829_LETTER00829_000_013,(-某個編舞師的來信-)既要創作出飽含感情的動作和舞蹈，<hex:02100103>也要讓魔法人偶做出可愛的動作……<hex:02100103>我們就是這樣以「動作」為生的人。
26,TEXT_FESANV2023LETTER_00829_LETTER00829_000_014,(-某個編舞師的來信-)不過，動作並不是像武器或者繪畫那樣能留下痕跡的東西。<hex:02100103>不論是柔軟布料的搖擺，還是熱乎乎包子的柔韌感，<hex:02100103>對觀者來說，都是一閃而過的東西。
27,TEXT_FESANV2023LETTER_00829_LETTER00829_000_015,(-某個編舞師的來信-)所以，如果我們做的一切，能在你的記憶中留下些許印象的話，<hex:02100103>我們都會十分高興的。<hex:02100103>～某個編舞師～
28,TEXT_FESANV2023LETTER_00829_LETTER00829_000_016,(-演技教材作者的來信-)人們攘來熙往，每天都人山人海的乙太之光廣場。<hex:02100103>只要在那裡多呆一會兒，就不由得會注意到來往於此的冒險者。<hex:02100103>他們總停留在乙太之光附近，以自己的方式享受生活。
29,TEXT_FESANV2023LETTER_00829_LETTER00829_000_017,(-演技教材作者的來信-)當與好友擦肩而過時，有些人會揮手致意，<hex:02100103>學會了新的舞蹈時，有些人會盡情地向每一個人展示，<hex:02100103>還有那些坐在長椅上與好友暢所欲言的人……
30,TEXT_FESANV2023LETTER_00829_LETTER00829_000_018,(-演技教材作者的來信-)下雨了便撐起陽傘，肚子餓了便咬一口麵包。<hex:02100103>每當看著這般安寧和諧的日常情景，<hex:02100103>我就從心底裡感到快樂和驕傲。
31,TEXT_FESANV2023LETTER_00829_LETTER00829_000_019,(-演技教材作者的來信-)願我能成為你們的力量，<hex:02100103>用這些「動作」讓你們的日常更加豐富多彩。<hex:02100103>～演技教材作者～
32,TEXT_FESANV2023LETTER_00829_LETTER00829_000_020,(-某個舞台劇美術家的來信-)各位冒險者！你們好！<hex:02100103>我是負責製作奇奇怪怪的大道具的舞台劇美術家！
33,TEXT_FESANV2023LETTER_00829_LETTER00829_000_021,(-某個舞台劇美術家的來信-)一些我創造出來的大作成功吸引了大家的目光，<hex:02100103>另一些我創造出來的小東西，則成了大家的坐騎……<hex:02100103>偶爾還有在我們意料之外的驚喜。
34,TEXT_FESANV2023LETTER_00829_LETTER00829_000_022,(-某個舞台劇美術家的來信-)我很高興大家喜歡舞台上的各種小東西，<hex:02100103>也很高興大家不嫌棄那些奇奇怪怪的東西！<hex:02100103>謝謝大家！
35,TEXT_FESANV2023LETTER_00829_LETTER00829_000_023,(-某個舞台劇美術家的來信-)如果還能讓大家喜歡就好了……我會懷揣著這樣的理想，<hex:02100103>今後繼續把我怪異的美術作品帶給大家！<hex:02100103>～某個舞台劇美術家～
36,TEXT_FESANV2023LETTER_00829_LETTER00829_000_024,(-慶典執行委員的來信-)冒險者，感謝你們每一次都來參加不同節日的慶典！<hex:02100103>我是負責城裡各種裝飾物的執行委員之一。
37,TEXT_FESANV2023LETTER_00829_LETTER00829_000_025,(-慶典執行委員的來信-)雖然城裡的裝飾是節日最不引人注意的陪襯，<hex:02100103>但還是有很多冒險者注意到了那些迷路的爆彈怪，戀愛中的小雪人。<hex:02100103>我真是太開心，太謝謝你們了。
38,TEXT_FESANV2023LETTER_00829_LETTER00829_000_026,(-慶典執行委員的來信-)希望今後，不同季節和節日的氛圍，<hex:02100103>還能繼續成為各位冒險途中，歇息時的快樂插曲。<hex:02100103>～慶典執行委員～
39,TEXT_FESANV2023LETTER_00829_LETTER00829_000_027,(-某個建築師的來信-)最近這段時間，我和同伴們一直在四處奔走，<hex:02100103>改建建築、重修街道，還有整理各種自然景觀。<hex:02100103>我們的工作各種各樣。
40,TEXT_FESANV2023LETTER_00829_LETTER00829_000_028,(-某個建築師的來信-)這一切，都是為了讓各位冒險者能夠在旅途中獲得更好的享受。<hex:02100103>這項工作，也是懷揣這種想法的人需要實施的工作的一環。
